country,year,Pct. with social support network,Pct. without social support network,Avg life satisfaction (0-10),Pct. with low life satisfaction (?4),Life sat. gap (Top 20% vs Bot 20%),Avg 'direction in life' score (0-10),Household net disposable income per capita (USD PPP),Pct. having difficulty making ends meet,Employment rate (age 25-64),Gender wage gap,Long-term unemployment rate,Youth (15-24) NEET rate,Definition not found,Avg annual wages (full-time),Pct. low-earning workers (<2/3 median),Earnings gap (Top 10% vs Bot 10%),Housing cost overburden rate (>40% income),Definition not found,Definition not found,Life expectancy at birth,Pct. reporting good/very good health,Pct. reporting bad/very bad health,Avg annual concentration of PM2.5 (�g/m�),Pct. exposed to PM2.5 above WHO guideline,"Assault rate (per 100,000 pop.)"
United Kingdom,2015,73.57142857,25.33333333,7.65,,,27.28571429,39863,16.4,60.144756,17.10155148,1.672049709,12.409659,12.87,61166.958,28.5,3.495103006,75.67881843,89.9422,7.8,82.7,72.7,8.5,92.70525261,6.168935207,66.34
United Kingdom,2016,73.57142857,25.33333333,7.68,,,27.28571429,39863,16.3,61.296593,16.7965368,1.311459692,11.925607,12.76,61886.804,27.5,3.427646488,75.11448962,91.9025,6.1,82.8,71,8.5,92.70525261,6.168935207,
United Kingdom,2017,73.57142857,22.66666667,7.69,,,27.28571429,40013,14.1,62.649063,16.53410053,1.133274139,10.967877,12.38,62302.379,27.2,3.424270931,75.29544939,93.1399,5.9,82.9,75.6,6.5,92.70525261,7.862183238,69.31
United Kingdom,2018,73.14285714,22.66666667,7.757274008,4.167498038,2.076048145,31.85714286,40508,12.8,65.719254,16.3104242,1.063307326,12.039447,12.01,62515.19,27.3,3.415100061,75.42662855,94.8185,5.4,82.9,75.1,7,89.62362063,7.862183238,
United Kingdom,2019,73.14285714,22.66666667,7.39,4.72,1.602368866,31.85714286,41164,8.1,65.89058685,16.09980928,0.950846061,11.56774712,11.79,63237.752,26.5,3.335648148,75.95958171,95.8444,,83.2,72.9,7.4,89.62362063,7.862183238,5.53
United Kingdom,2020,73.14285714,26.66666667,7.17,6.13,1.95661157,31.85714286,40112,7.2,86.18113709,11.98380567,0.948946176,12.06114483,10.78,62432.983,26.8,3.37854251,76.1343293,,,82.3,77.1,6.6,89.62362063,13.03238069,
United Kingdom,2021,73.14285714,26.66666667,7.26,5.08,1.944558522,31.85714286,41845,6.6,86.31407166,14.16935608,1.289238263,11.4873991,10.54,63586.187,25.4,3.153742232,76.1627201,,,82.5,76.8,6.7,89.62362063,13.03238069,
United Kingdom,2022,73.14285714,26.66666667,7.06,5.73,1.962655602,31.85714286,40701,7.2,86.63710785,13.97833724,0.878998484,10.3673172,10.32,62476.54,24.7,3.040462428,75.76023632,,,82.9,75.3,7.1,89.62362063,13.03238069,
United Kingdom,2023,73.14285714,23.42857143,,,,31.85714286,41002,,62.2450943,13.25517241,0.802171694,11.75131512,9.46,62797.046,23.5,2.984083045,76.47117902,,,79,74.4,7.5,89.62362063,10.16817151,
United Kingdom,2024,73.14285714,23.42857143,,,,31.85714286,,,78.00034332,13.13849735,0.855651154,13.74594402,9.22,63690.773,,2.945310831,,,,,,,89.62362063,10.16817151,59.76
United States,2010,88,32.33333333,,,,27.66666667,49708,,52.100323,18.81067961,2.831224523,15.606447,10.76,71439.498,25.29112118,5.011331445,81.0690662,68.24,,81,87.3,3.1,92.67814265,7.612811428,48.59
United States,2011,72.85714286,31.66666667,,,,36.85714286,50287,,51.101292,17.78846154,2.83990757,14.841232,11.03,71536.739,25.14782297,5.033519553,81.48378175,69.43,,81.1,86.9,3.1,88.91338923,9.913609252,
United States,2012,72.85714286,31.66666667,,,,36.85714286,51201,,52.879902,19.08665105,2.391794052,13.99472,11.34,72146.935,25.29100323,5.222841226,81.9440437,73.43,,81.2,87.2,3.1,88.91338923,9.913609252,64.44
United States,2013,72.85714286,31.66666667,,,,36.85714286,50160,,53.176186,17.90697674,1.940057273,14.935878,11.2,71827.448,25.0462772,5.083333333,81.39389313,73.2,,81.2,87.1,3,88.91338923,9.913609252,
United States,2014,72.85714286,14.66666667,,,,36.85714286,51344,,54.84893,17.45120551,1.440009358,14.171073,11.59,72956.685,24.92748181,5.007915567,81.6716171,,,81.3,87.7,2.9,88.91338923,11.95494607,42.5
United States,2015,72.85714286,14.66666667,,,,36.85714286,52840,,54.681458,18.88268156,1.001054859,13.606999,11.43,74825.132,25.02085606,5.044155844,81.92731111,73.05,,81.1,87.4,2.9,88.91338923,11.95494607,
United States,2016,72.85714286,14.66666667,,,,36.85714286,53495,,56.593254,18.1420765,0.841102257,12.907653,11.23,74951.209,24.90773247,5.047858942,81.90416037,,,81.1,87.6,2.8,88.91338923,11.95494607,66.44176
United States,2017,72.85714286,37.66666667,,,,36.85714286,54628,,55.559578,18.17215728,0.665568442,11.643765,11.02,75768.867,24.50318263,5.065693431,82.09392477,77.11,,81.1,87.5,2.8,88.91338923,8.422537456,
United States,2018,76.14285714,37.66666667,,,,34.57142857,56113,,56.757965,18.91058582,0.525690261,11.47875,11.15,76663.545,24.065,4.951162791,82.22335781,,,81.2,87.5,2.8,87.95327288,8.422537456,56.84
United States,2019,76.14285714,37.66666667,,,,34.57142857,57594,,56.059174,18.47070507,0.471980337,11.577101,11.02,78044.387,23.37988162,5,82.33413185,79.17,,81.4,84.7,3.7,87.95327288,8.422537456,
United States,2020,76.14285714,34.33333333,,,,34.57142857,61133,,55.072292,17.65249538,0.455154642,11.586435,10.4,82783.413,23.81,4.843621399,82.75844051,,,79.9,86.2,3,87.95327288,9.163702961,70.75
United States,2021,76.14285714,34.33333333,,,,34.57142857,63022,,52.077045,16.86417502,1.252591837,14.092608,10.29,84211.21,22.69,4.797619048,82.82143083,81.21,,79.3,86.4,3.1,87.95327288,9.163702961,
United States,2022,76.14285714,34.33333333,,,,34.57142857,59303,,56.242382,16.98440208,0.556767818,12.966448,10.22,81837.833,22.66,4.632246377,81.50913799,,,74.8,85.5,3.3,87.95327288,9.163702961,55.02
United States,2023,76.14285714,24.57142857,,,,34.57142857,61353,,57.55633163,16.38935108,0.42994021,11.82013,9.47,82078.428,23.27574086,4.67238422,81.75310674,84.39,,75.8,84.9,3.4,87.95327288,10.76422795,
United States,2024,76.14285714,24.57142857,,,,34.57142857,,,76.671,17.28786677,0.498374316,,9.17,82932.937,22.70432812,4.790349418,,,,,,,87.95327288,10.76422795,64.07
country,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,,,,,,,,,,,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,
Korea,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,
